event_id,source_positive,source_type,background_type,snr_db,score,pred_0_30,pred_0_50,pred_0_70,pred_0_90
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,ambient,30,0.99609375,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,ambient,20,0.99609375,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,ambient,15,0.9921875,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,ambient,10,0.98828125,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,ambient,5,0.96875,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,ambient,0,0.69921875,1,1,0,0
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,ambient,-5,0.00390625,0,0,0,0
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,speech,30,0.99609375,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,speech,20,0.9921875,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,speech,15,0.99609375,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,speech,10,0.9921875,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,speech,5,0.9921875,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,speech,0,0.984375,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,speech,-5,0.953125,1,1,1,1
14,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0190.wav,REAL,streaming_repro,repro,0.98828125,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,none,clean,0.98828125,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,ambient,30,0.98828125,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,ambient,20,0.98046875,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,ambient,15,0.98046875,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,ambient,10,0.96875,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,ambient,5,0.9453125,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,ambient,0,0.78125,1,1,1,0
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,ambient,-5,0.36328125,1,0,0,0
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,speech,30,0.98828125,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,speech,20,0.98828125,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,speech,15,0.98828125,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,speech,10,0.984375,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,speech,5,0.984375,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,speech,0,0.98046875,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,speech,-5,0.96875,1,1,1,1
15,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0229.wav,REAL,streaming_repro,repro,0.9375,1,1,1,1
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,none,clean,0.90625,1,1,1,1
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,ambient,30,0.89453125,1,1,1,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,ambient,20,0.82421875,1,1,1,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,ambient,15,0.7578125,1,1,1,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,ambient,10,0.26953125,0,0,0,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,ambient,5,0.03125,0,0,0,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,ambient,0,0.0,0,0,0,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,ambient,-5,0.0,0,0,0,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,speech,30,0.90625,1,1,1,1
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,speech,20,0.90625,1,1,1,1
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,speech,15,0.91796875,1,1,1,1
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,speech,10,0.89453125,1,1,1,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,speech,5,0.86328125,1,1,1,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,speech,0,0.7578125,1,1,1,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,speech,-5,0.5703125,1,1,0,0
16,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,REAL,streaming_repro,repro,0.26953125,0,0,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,none,clean,0.84375,1,1,1,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,ambient,30,0.8046875,1,1,1,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,ambient,20,0.90625,1,1,1,1
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,ambient,15,0.90625,1,1,1,1
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,ambient,10,0.89453125,1,1,1,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,ambient,5,0.78125,1,1,1,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,ambient,0,0.17578125,0,0,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,ambient,-5,0.0,0,0,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,speech,30,0.78125,1,1,1,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,speech,20,0.63671875,1,1,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,speech,15,0.5,1,1,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,speech,10,0.4296875,1,0,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,speech,5,0.46484375,1,0,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,speech,0,0.21875,0,0,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,speech,-5,0.02734375,0,0,0,0
17,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_049.wav,REAL,streaming_repro,repro,0.92578125,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,none,clean,0.95703125,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,ambient,30,0.9609375,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,ambient,20,0.9609375,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,ambient,15,0.9609375,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,ambient,10,0.9609375,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,ambient,5,0.95703125,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,ambient,0,0.86328125,1,1,1,0
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,ambient,-5,0.09375,0,0,0,0
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,speech,30,0.95703125,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,speech,20,0.97265625,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,speech,15,0.98046875,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,speech,10,0.984375,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,speech,5,0.98046875,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,speech,0,0.97265625,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,speech,-5,0.95703125,1,1,1,1
18,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_065.wav,REAL,streaming_repro,repro,0.953125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,none,clean,0.9453125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,ambient,30,0.9453125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,ambient,20,0.9453125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,ambient,15,0.95703125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,ambient,10,0.95703125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,ambient,5,0.92578125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,ambient,0,0.46484375,1,0,0,0
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,ambient,-5,0.08203125,0,0,0,0
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,speech,30,0.9375,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,speech,20,0.95703125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,speech,15,0.9609375,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,speech,10,0.9609375,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,speech,5,0.95703125,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,speech,0,0.90625,1,1,1,1
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,speech,-5,0.39453125,1,0,0,0
19,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_066.wav,REAL,streaming_repro,repro,0.9453125,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,none,clean,0.9609375,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,ambient,30,0.96875,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,ambient,20,0.96875,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,ambient,15,0.96875,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,ambient,10,0.98046875,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,ambient,5,0.9765625,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,ambient,0,0.9375,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,ambient,-5,0.046875,0,0,0,0
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,speech,30,0.96875,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,speech,20,0.96875,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,speech,15,0.96875,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,speech,10,0.97265625,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,speech,5,0.96875,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,speech,0,0.90625,1,1,1,1
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,speech,-5,0.30078125,1,0,0,0
20,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,REAL,streaming_repro,repro,0.95703125,1,1,1,1
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,none,clean,0.86328125,1,1,1,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,ambient,30,0.78125,1,1,1,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,ambient,20,0.89453125,1,1,1,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,ambient,15,0.90625,1,1,1,1
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,ambient,10,0.96875,1,1,1,1
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,ambient,5,0.9765625,1,1,1,1
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,ambient,0,0.953125,1,1,1,1
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,ambient,-5,0.36328125,1,0,0,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,speech,30,0.86328125,1,1,1,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,speech,20,0.87890625,1,1,1,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,speech,15,0.87890625,1,1,1,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,speech,10,0.7578125,1,1,1,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,speech,5,0.30078125,1,0,0,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,speech,0,0.0390625,0,0,0,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,speech,-5,0.0,0,0,0,0
21,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_078.wav,REAL,streaming_repro,repro,0.87890625,1,1,1,0
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,none,clean,0.96875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,ambient,30,0.96875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,ambient,20,0.96875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,ambient,15,0.96875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,ambient,10,0.9453125,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,ambient,5,0.78125,1,1,1,0
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,ambient,0,0.17578125,0,0,0,0
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,ambient,-5,0.0078125,0,0,0,0
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,speech,30,0.96875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,speech,20,0.96875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,speech,15,0.96875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,speech,10,0.96875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,speech,5,0.9609375,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,speech,0,0.953125,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,speech,-5,0.91796875,1,1,1,1
22,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,REAL,streaming_repro,repro,0.0078125,0,0,0,0
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,none,clean,0.9765625,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,ambient,30,0.98046875,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,ambient,20,0.98046875,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,ambient,15,0.984375,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,ambient,10,0.98046875,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,ambient,5,0.9609375,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,ambient,0,0.9453125,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,ambient,-5,0.1953125,0,0,0,0
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,speech,30,0.98046875,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,speech,20,0.984375,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,speech,15,0.98828125,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,speech,10,0.98828125,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,speech,5,0.98046875,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,speech,0,0.95703125,1,1,1,1
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,speech,-5,0.89453125,1,1,1,0
23,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_099.wav,REAL,streaming_repro,repro,0.4296875,1,0,0,0
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,none,clean,0.984375,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,ambient,30,0.984375,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,ambient,20,0.984375,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,ambient,15,0.984375,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,ambient,10,0.984375,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,ambient,5,0.98046875,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,ambient,0,0.95703125,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,ambient,-5,0.66796875,1,1,0,0
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,speech,30,0.98046875,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,speech,20,0.98046875,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,speech,15,0.98046875,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,speech,10,0.98046875,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,speech,5,0.98046875,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,speech,0,0.98046875,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,speech,-5,0.9375,1,1,1,1
24,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0104.wav,REAL,streaming_repro,repro,0.10546875,0,0,0,0
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,none,clean,0.99609375,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,ambient,30,0.99609375,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,ambient,20,0.99609375,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,ambient,15,0.9921875,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,ambient,10,0.98828125,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,ambient,5,0.96875,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,ambient,0,0.86328125,1,1,1,0
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,ambient,-5,0.07421875,0,0,0,0
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,speech,30,0.99609375,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,speech,20,0.9921875,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,speech,15,0.9921875,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,speech,10,0.9921875,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,speech,5,0.9921875,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,speech,0,0.98828125,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,speech,-5,0.96875,1,1,1,1
25,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,REAL,streaming_repro,repro,0.00390625,0,0,0,0
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,none,clean,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,ambient,30,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,ambient,20,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,ambient,15,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,ambient,10,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,ambient,5,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,ambient,0,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,ambient,-5,0.953125,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,speech,30,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,speech,20,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,speech,15,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,speech,10,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,speech,5,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,speech,0,0.99609375,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,speech,-5,0.98046875,1,1,1,1
26,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,REAL,streaming_repro,repro,0.13671875,0,0,0,0
27,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0117.wav,REAL,none,clean,0.99609375,1,1,1,1
27,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0117.wav,REAL,ambient,30,0.99609375,1,1,1,1
27,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0117.wav,REAL,ambient,20,0.99609375,1,1,1,1
